event_id,order_id,event_type,event_time,actor_type,actor_id,source_system
EV-001757,O00599,PICKED_UP,2026-08-23T00:20:58.581095,driver,D097,order_platform
EV-001758,O00599,DELIVERED,2026-08-23T00:54:50.763107,driver,D097,order_platform
EV-001759,O00600,ORDER_CREATED,2026-08-10T19:57:00,customer,C0458,order_platform
EV-001760,O00600,PICKED_UP,2026-08-10T20:23:20.912298,driver,D042,order_platform
EV-001761,O00600,DELIVERED,2026-08-10T21:11:55.323320,driver,D042,order_platform
EV-001762,O00601,ORDER_CREATED,2026-08-24T19:27:00,customer,C0079,order_platform
EV-001763,O00601,PICKED_UP,2026-08-24T19:48:01.197751,driver,D106,order_platform
EV-001764,O00601,DELIVERED,2026-08-24T20:35:50.570682,driver,D106,order_platform
EV-001765,O00602,ORDER_CREATED,2026-08-13T19:17:00,customer,C0556,order_platform
EV-001766,O00602,PICKED_UP,2026-08-13T19:39:30.938345,driver,D063,order_platform
EV-001767,O00602,DELIVERED,2026-08-13T20:05:13.933308,driver,D063,order_platform
EV-001768,O00603,ORDER_CREATED,2026-08-15T19:33:00,customer,C0367,order_platform
EV-001769,O00603,PICKED_UP,2026-08-15T20:00:44.328039,driver,D027,order_platform
EV-001770,O00603,DELIVERED,2026-08-15T21:05:30.932046,driver,D027,order_platform
EV-001771,O00604,ORDER_CREATED,2026-08-05T17:18:00,customer,C0250,order_platform
EV-001772,O00604,PICKED_UP,2026-08-05T17:49:04.110704,driver,D046,order_platform
EV-001773,O00604,DELIVERED,2026-08-05T18:36:12.749189,driver,D046,order_platform
EV-001774,O00605,ORDER_CREATED,2026-08-12T15:43:00,customer,C0478,order_platform
EV-001775,O00605,PICKED_UP,2026-08-12T16:27:11.137214,driver,D098,order_platform
EV-001776,O00605,DELIVERED,2026-08-12T16:55:22.569694,driver,D098,order_platform
EV-001777,O00606,ORDER_CREATED,2026-08-18T14:19:00,customer,C0754,order_platform
EV-001778,O00606,PICKED_UP,2026-08-18T14:32:19.635774,driver,D101,order_platform
EV-001779,O00606,DELIVERED,2026-08-18T15:06:55.815908,driver,D101,order_platform
EV-001780,O00607,ORDER_CREATED,2026-08-15T17:26:00,customer,C0569,order_platform
EV-001781,O00607,PICKED_UP,2026-08-15T18:20:45.520284,driver,D060,order_platform
EV-001782,O00607,DELIVERED,2026-08-15T19:11:44.274885,driver,D060,order_platform
EV-001783,O00608,ORDER_CREATED,2026-08-15T20:55:00,customer,C0752,order_platform
EV-001784,O00608,PICKED_UP,2026-08-15T21:16:49.772473,driver,D054,order_platform
EV-001785,O00608,DELIVERED,2026-08-15T22:09:16.438376,driver,D054,order_platform
EV-001786,O00609,ORDER_CREATED,2026-08-17T20:03:00,customer,C0292,order_platform
EV-001787,O00609,PICKED_UP,2026-08-17T20:22:18.717350,driver,D016,order_platform
EV-001788,O00609,DELIVERED,2026-08-17T21:16:46.379657,driver,D016,order_platform
EV-001789,O00610,ORDER_CREATED,2026-08-07T12:00:00,customer,C0223,order_platform
EV-001790,O00610,PICKED_UP,2026-08-07T12:28:35.515707,driver,D109,order_platform
EV-001791,O00611,ORDER_CREATED,2026-08-06T20:53:00,customer,C0655,order_platform
EV-001792,O00611,PICKED_UP,2026-08-06T21:13:48.517351,driver,D092,order_platform
EV-001793,O00611,DELIVERED,2026-08-06T22:14:48.127885,driver,D092,order_platform
EV-001794,O00612,ORDER_CREATED,2026-08-16T18:18:00,customer,C0519,order_platform
EV-001795,O00612,PICKED_UP,2026-08-16T18:37:26.129406,driver,D017,order_platform
EV-001796,O00612,DELIVERED,2026-08-16T19:27:32.641399,driver,D017,order_platform
EV-001797,O00613,ORDER_CREATED,2026-08-01T19:02:00,customer,C0641,order_platform
EV-001798,O00613,PICKED_UP,2026-08-01T19:52:12.737815,driver,D065,order_platform
EV-001799,O00613,DELIVERED,2026-08-01T20:36:22.506994,driver,D065,order_platform
EV-001800,O00614,ORDER_CREATED,2026-08-12T22:33:00,customer,C0252,order_platform
EV-001801,O00614,PICKED_UP,2026-08-12T22:44:55.920763,driver,D027,order_platform
EV-001802,O00614,DELIVERED,2026-08-12T23:35:59.692498,driver,D027,order_platform
EV-001803,O00615,ORDER_CREATED,2026-08-16T19:11:00,customer,C0486,order_platform
EV-001804,O00615,PICKED_UP,2026-08-16T19:35:30.038637,driver,D101,order_platform
EV-001805,O00615,DELIVERED,2026-08-16T20:10:51.398826,driver,D101,order_platform
EV-001806,O00616,ORDER_CREATED,2026-08-16T22:30:00,customer,C0501,order_platform
EV-001807,O00616,PICKED_UP,2026-08-16T22:46:59.821465,driver,D004,order_platform
EV-001808,O00616,DELIVERED,2026-08-16T23:26:12.055837,driver,D004,order_platform
EV-001809,O00617,ORDER_CREATED,2026-08-15T20:38:00,customer,C0638,order_platform
EV-001810,O00617,PICKED_UP,2026-08-15T20:57:55.266650,driver,D101,order_platform
EV-001811,O00617,DELIVERED,2026-08-15T21:50:07.455398,driver,D101,order_platform
EV-001812,O00618,ORDER_CREATED,2026-08-26T20:05:00,customer,C0175,order_platform
EV-001813,O00618,PICKED_UP,2026-08-26T20:25:48.690392,driver,D074,order_platform
EV-001814,O00618,DELIVERED,2026-08-26T20:34:36.462914,driver,D074,order_platform
EV-001815,O00619,ORDER_CREATED,2026-08-24T19:31:00,customer,C0384,order_platform
EV-001816,O00619,PICKED_UP,2026-08-24T20:01:36.138955,driver,D028,order_platform
EV-001817,O00619,DELIVERED,2026-08-24T20:50:16.566725,driver,D028,order_platform
EV-001818,O00620,ORDER_CREATED,2026-08-16T14:38:00,customer,C0770,order_platform
EV-001819,O00620,PICKED_UP,2026-08-16T15:05:59.946835,driver,D070,order_platform
EV-001820,O00620,DELIVERED,2026-08-16T15:53:11.448940,driver,D070,order_platform
EV-001821,O00621,ORDER_CREATED,2026-08-17T22:32:00,customer,C0242,order_platform
EV-001822,O00621,PICKED_UP,2026-08-17T23:00:28.581700,driver,D097,order_platform
EV-001823,O00621,DELIVERED,2026-08-17T23:49:21.763184,driver,D097,order_platform
EV-001824,O00622,ORDER_CREATED,2026-08-24T16:48:00,customer,C0024,order_platform
EV-001825,O00622,PICKED_UP,2026-08-24T17:25:12.927821,driver,D083,order_platform
EV-001826,O00622,DELIVERED,2026-08-24T18:30:23.066946,driver,D083,order_platform
EV-001827,O00623,ORDER_CREATED,2026-08-20T22:56:00,customer,C0004,order_platform
EV-001828,O00623,PICKED_UP,2026-08-20T23:33:47.444167,driver,D088,order_platform
EV-001829,O00623,DELIVERED,2026-08-21T00:29:51.744274,driver,D088,order_platform
EV-001830,O00624,ORDER_CREATED,2026-08-26T13:38:00,customer,C0464,order_platform
EV-001831,O00624,PICKED_UP,2026-08-26T13:53:18.995546,driver,D003,order_platform
EV-001832,O00624,DELIVERED,2026-08-26T14:33:23.868172,driver,D003,order_platform
EV-001833,O00625,ORDER_CREATED,2026-08-12T17:21:00,customer,C0183,order_platform
EV-001834,O00625,PICKED_UP,2026-08-12T17:38:16.673297,driver,D114,order_platform
EV-001835,O00625,DELIVERED,2026-08-12T18:08:24.260633,driver,D114,order_platform
EV-001836,O00626,ORDER_CREATED,2026-08-02T12:08:00,customer,C0762,order_platform
EV-001837,O00626,PICKED_UP,2026-08-02T12:35:04.554678,driver,D064,order_platform
EV-001838,O00626,DELIVERED,2026-08-02T13:25:44.550368,driver,D064,order_platform
EV-001839,O00627,ORDER_CREATED,2026-08-18T14:45:00,customer,C0194,order_platform
EV-001840,O00627,PICKED_UP,2026-08-18T15:17:54.062957,driver,D041,order_platform
EV-001841,O00627,DELIVERED,2026-08-18T16:12:03.440002,driver,D041,order_platform
EV-001842,O00628,ORDER_CREATED,2026-08-17T12:22:00,customer,C0551,order_platform
EV-001843,O00628,PICKED_UP,2026-08-17T12:48:15.760533,driver,D071,order_platform
EV-001844,O00628,DELIVERED,2026-08-17T13:39:13.750030,driver,D071,order_platform
EV-001845,O00629,ORDER_CREATED,2026-08-02T23:44:00,customer,C0336,order_platform
EV-001846,O00629,PICKED_UP,2026-08-03T00:20:00.984679,driver,D031,order_platform
EV-001847,O00629,DELIVERED,2026-08-03T01:10:57.355045,driver,D031,order_platform
EV-001848,O00630,ORDER_CREATED,2026-08-06T19:34:00,customer,C0348,order_platform
EV-001849,O00630,PICKED_UP,2026-08-06T20:07:47.152895,driver,D071,order_platform
EV-001850,O00631,ORDER_CREATED,2026-08-27T22:51:00,customer,C0549,order_platform
EV-001851,O00631,PICKED_UP,2026-08-27T23:22:15.176903,driver,D031,order_platform
EV-001852,O00631,DELIVERED,2026-08-28T00:14:56.052163,driver,D031,order_platform
EV-001853,O00632,ORDER_CREATED,2026-08-14T18:36:00,customer,C0869,order_platform
EV-001854,O00632,PICKED_UP,2026-08-14T18:58:39.719478,driver,D080,order_platform
EV-001855,O00632,DELIVERED,2026-08-14T19:58:38.397358,driver,D080,order_platform
EV-001856,O00633,ORDER_CREATED,2026-08-13T11:17:00,customer,C0257,order_platform
EV-001857,O00633,PICKED_UP,2026-08-13T11:39:35.636729,driver,D116,order_platform
EV-001858,O00633,DELIVERED,2026-08-13T12:31:40.225124,driver,D116,order_platform
EV-001859,O00634,ORDER_CREATED,2026-08-02T23:30:00,customer,C0366,order_platform
EV-001860,O00634,PICKED_UP,2026-08-02T23:51:08.961174,driver,D034,order_platform
EV-001861,O00634,DELIVERED,2026-08-03T00:47:43.324669,driver,D034,order_platform
EV-001862,O00635,ORDER_CREATED,2026-08-21T13:55:00,customer,C0101,order_platform
EV-001863,O00635,PICKED_UP,2026-08-21T14:24:36.863523,driver,D053,order_platform
EV-001864,O00635,DELIVERED,2026-08-21T14:54:45.250738,driver,D053,order_platform
EV-001865,O00636,ORDER_CREATED,2026-08-12T18:02:00,customer,C0824,order_platform
EV-001866,O00636,PICKED_UP,2026-08-12T18:35:59.442647,driver,D099,order_platform
EV-001867,O00636,DELIVERED,2026-08-12T19:19:25.788140,driver,D099,order_platform
EV-001868,O00637,ORDER_CREATED,2026-08-14T21:23:00,customer,C0028,order_platform
EV-001869,O00637,PICKED_UP,2026-08-14T21:46:44.116024,driver,D105,order_platform
EV-001870,O00638,ORDER_CREATED,2026-08-04T19:51:00,customer,C0060,order_platform
EV-001871,O00638,PICKED_UP,2026-08-04T20:14:49.024602,driver,D039,order_platform
EV-001872,O00638,DELIVERED,2026-08-04T21:01:43.274861,driver,D039,order_platform
EV-001873,O00639,ORDER_CREATED,2026-08-03T23:14:00,customer,C0234,order_platform
EV-001874,O00639,PICKED_UP,2026-08-03T23:30:48.091672,driver,D104,order_platform
EV-001875,O00639,DELIVERED,2026-08-04T00:18:48.317911,driver,D104,order_platform
EV-001876,O00640,ORDER_CREATED,2026-08-26T20:23:00,customer,C0022,order_platform
EV-001877,O00640,PICKED_UP,2026-08-26T20:38:42.681940,driver,D013,order_platform
EV-001878,O00640,DELIVERED,2026-08-26T21:30:07.337565,driver,D013,order_platform
EV-001879,O00641,ORDER_CREATED,2026-08-20T14:50:00,customer,C0796,order_platform
EV-001880,O00641,PICKED_UP,2026-08-20T15:09:00.615247,driver,D109,order_platform
EV-001881,O00641,DELIVERED,2026-08-20T15:57:18.982115,driver,D109,order_platform
EV-001882,O00642,ORDER_CREATED,2026-08-05T18:40:00,customer,C0072,order_platform
EV-001883,O00642,PICKED_UP,2026-08-05T19:05:53.634793,driver,D003,order_platform
EV-001884,O00642,DELIVERED,2026-08-05T19:38:30.304028,driver,D003,order_platform
EV-001885,O00643,ORDER_CREATED,2026-08-06T23:08:00,customer,C0070,order_platform
EV-001886,O00643,PICKED_UP,2026-08-06T23:20:45.442877,driver,D068,order_platform
EV-001887,O00643,DELIVERED,2026-08-07T00:08:52.402038,driver,D068,order_platform
EV-001888,O00644,ORDER_CREATED,2026-08-24T22:28:00,customer,C0324,order_platform
EV-001889,O00644,PICKED_UP,2026-08-24T22:49:09.040092,driver,D060,order_platform
EV-001890,O00644,DELIVERED,2026-08-24T23:51:29.384358,driver,D060,order_platform
EV-001891,O00645,ORDER_CREATED,2026-08-21T18:20:00,customer,C0754,order_platform
EV-001892,O00645,PICKED_UP,2026-08-21T18:48:22.771778,driver,D051,order_platform
EV-001893,O00645,DELIVERED,2026-08-21T19:39:18.353832,driver,D051,order_platform
EV-001894,O00646,ORDER_CREATED,2026-08-24T14:33:00,customer,C0468,order_platform
EV-001895,O00646,PICKED_UP,2026-08-24T14:59:56.101248,driver,D054,order_platform
EV-001896,O00646,DELIVERED,2026-08-24T15:35:12.728665,driver,D054,order_platform
EV-001897,O00647,ORDER_CREATED,2026-08-08T19:09:00,customer,C0625,order_platform
EV-001898,O00647,PICKED_UP,2026-08-08T19:19:16.791586,driver,D046,order_platform
EV-001899,O00647,DELIVERED,2026-08-08T20:04:15.319432,driver,D046,order_platform
EV-001900,O00648,ORDER_CREATED,2026-08-19T17:28:00,customer,C0724,order_platform
EV-001901,O00648,PICKED_UP,2026-08-19T17:41:51.630248,driver,D032,order_platform
EV-001902,O00648,DELIVERED,2026-08-19T18:16:49.536337,driver,D032,order_platform
EV-001903,O00649,ORDER_CREATED,2026-08-24T19:22:00,customer,C0501,order_platform
EV-001904,O00649,PICKED_UP,2026-08-24T19:59:36.956736,driver,D071,order_platform
EV-001905,O00649,DELIVERED,2026-08-24T20:49:29.507619,driver,D071,order_platform
EV-001906,O00650,ORDER_CREATED,2026-08-17T16:53:00,customer,C0580,order_platform
EV-001907,O00650,PICKED_UP,2026-08-17T17:21:13.690684,driver,D088,order_platform
EV-001908,O00650,DELIVERED,2026-08-17T18:13:15.799996,driver,D088,order_platform
EV-001909,O00651,ORDER_CREATED,2026-08-05T14:56:00,customer,C0388,order_platform
EV-001910,O00651,PICKED_UP,2026-08-05T15:22:25.910520,driver,D063,order_platform
EV-001911,O00651,DELIVERED,2026-08-05T16:05:44.614900,driver,D063,order_platform
EV-001912,O00652,ORDER_CREATED,2026-08-17T19:11:00,customer,C0313,order_platform
EV-001913,O00652,PICKED_UP,2026-08-17T19:34:54.444886,driver,D070,order_platform
EV-001914,O00652,DELIVERED,2026-08-17T20:37:19.431933,driver,D070,order_platform
EV-001915,O00653,ORDER_CREATED,2026-08-10T17:28:00,customer,C0004,order_platform
EV-001916,O00653,PICKED_UP,2026-08-10T18:06:28.179613,driver,D031,order_platform
EV-001917,O00653,DELIVERED,2026-08-10T18:56:20.354889,driver,D031,order_platform
EV-001918,O00654,ORDER_CREATED,2026-08-28T20:03:00,customer,C0355,order_platform
EV-001919,O00654,PICKED_UP,2026-08-28T20:14:31.841459,driver,D021,order_platform
EV-001920,O00654,DELIVERED,2026-08-28T21:05:27.717699,driver,D021,order_platform
EV-001921,O00655,ORDER_CREATED,2026-08-14T14:56:00,customer,C0087,order_platform
EV-001922,O00655,PICKED_UP,2026-08-14T15:14:10.315476,driver,D040,order_platform
EV-001923,O00655,DELIVERED,2026-08-14T15:51:45.158735,driver,D040,order_platform
EV-001924,O00656,ORDER_CREATED,2026-08-23T16:22:00,customer,C0601,order_platform
EV-001925,O00656,PICKED_UP,2026-08-23T16:47:40.409195,driver,D102,order_platform
EV-001926,O00656,DELIVERED,2026-08-23T17:21:18.254018,driver,D102,order_platform
EV-001927,O00657,ORDER_CREATED,2026-08-14T14:46:00,customer,C0423,order_platform
EV-001928,O00657,PICKED_UP,2026-08-14T15:02:40.004540,driver,D059,order_platform
EV-001929,O00657,DELIVERED,2026-08-14T15:51:16.486355,driver,D059,order_platform
EV-001930,O00658,ORDER_CREATED,2026-08-24T12:50:00,customer,C0571,order_platform
EV-001931,O00658,PICKED_UP,2026-08-24T13:16:36.238801,driver,D062,order_platform
EV-001932,O00658,DELIVERED,2026-08-24T13:50:56.507933,driver,D062,order_platform
EV-001933,O00659,ORDER_CREATED,2026-08-27T19:19:00,customer,C0459,order_platform
EV-001934,O00659,PICKED_UP,2026-08-27T19:39:02.553680,driver,D067,order_platform
EV-001935,O00659,DELIVERED,2026-08-27T20:08:59.514658,driver,D067,order_platform
EV-001936,O00660,ORDER_CREATED,2026-08-18T18:24:00,customer,C0512,order_platform
EV-001937,O00660,PICKED_UP,2026-08-18T18:38:39.443772,driver,D075,order_platform
EV-001938,O00660,DELIVERED,2026-08-18T18:51:08.724287,driver,D075,order_platform
EV-001939,O00661,ORDER_CREATED,2026-08-10T16:51:00,customer,C0302,order_platform
EV-001940,O00661,PICKED_UP,2026-08-10T17:09:12.204981,driver,D004,order_platform
EV-001941,O00661,DELIVERED,2026-08-10T18:01:25.931589,driver,D004,order_platform
EV-001942,O00662,ORDER_CREATED,2026-08-14T16:21:00,customer,C0597,order_platform
EV-001943,O00662,PICKED_UP,2026-08-14T16:33:39.162031,driver,D035,order_platform
EV-001944,O00662,DELIVERED,2026-08-14T17:14:28.554403,driver,D035,order_platform
EV-001945,O00663,ORDER_CREATED,2026-08-18T21:46:00,customer,C0062,order_platform
EV-001946,O00663,PICKED_UP,2026-08-18T22:10:33.073355,driver,D041,order_platform
EV-001947,O00663,DELIVERED,2026-08-18T22:54:30.736366,driver,D041,order_platform
EV-001948,O00664,ORDER_CREATED,2026-08-06T19:33:00,customer,C0807,order_platform
EV-001949,O00664,PICKED_UP,2026-08-06T19:53:10.277990,driver,D109,order_platform
EV-001950,O00664,DELIVERED,2026-08-06T20:16:01.047215,driver,D109,order_platform
EV-001951,O00665,ORDER_CREATED,2026-08-26T19:45:00,customer,C0127,order_platform
EV-001952,O00665,PICKED_UP,2026-08-26T20:10:19.094743,driver,D010,order_platform
EV-001953,O00665,DELIVERED,2026-08-26T21:05:25.365216,driver,D010,order_platform
EV-001954,O00666,ORDER_CREATED,2026-08-10T19:12:00,customer,C0456,order_platform
EV-001955,O00666,PICKED_UP,2026-08-10T19:55:07.056130,driver,D007,order_platform
EV-001956,O00666,DELIVERED,2026-08-10T20:41:41.404723,driver,D007,order_platform
EV-001957,O00667,ORDER_CREATED,2026-08-27T22:27:00,customer,C0660,order_platform
EV-001958,O00667,PICKED_UP,2026-08-27T22:44:25.279535,driver,D069,order_platform
EV-001959,O00667,DELIVERED,2026-08-27T23:33:23.327084,driver,D069,order_platform
EV-001960,O00668,ORDER_CREATED,2026-08-09T18:08:00,customer,C0839,order_platform
EV-001961,O00668,PICKED_UP,2026-08-09T18:31:50.942260,driver,D008,order_platform
EV-001962,O00668,DELIVERED,2026-08-09T19:25:51.974151,driver,D008,order_platform
EV-001963,O00669,ORDER_CREATED,2026-08-03T22:39:00,customer,C0149,order_platform
EV-001964,O00669,PICKED_UP,2026-08-03T23:00:11.782784,driver,D055,order_platform
EV-001965,O00669,DELIVERED,2026-08-03T23:46:22.238162,driver,D055,order_platform
EV-001966,O00670,ORDER_CREATED,2026-08-13T19:22:00,customer,C0560,order_platform
EV-001967,O00670,PICKED_UP,2026-08-13T19:51:23.286197,driver,D036,order_platform
EV-001968,O00670,DELIVERED,2026-08-13T20:40:18.554366,driver,D036,order_platform
EV-001969,O00671,ORDER_CREATED,2026-08-14T19:11:00,customer,C0270,order_platform
EV-001970,O00671,PICKED_UP,2026-08-14T19:30:22.737086,driver,D034,order_platform
EV-001971,O00671,DELIVERED,2026-08-14T20:07:04.825586,driver,D034,order_platform
EV-001972,O00672,ORDER_CREATED,2026-08-12T18:00:00,customer,C0743,order_platform
EV-001973,O00672,PICKED_UP,2026-08-12T18:31:20.432321,driver,D070,order_platform
EV-001974,O00673,ORDER_CREATED,2026-08-27T11:45:00,customer,C0311,order_platform
EV-001975,O00673,PICKED_UP,2026-08-27T12:09:48.488818,driver,D068,order_platform
EV-001976,O00673,DELIVERED,2026-08-27T13:26:53.590387,driver,D068,order_platform
EV-001977,O00674,ORDER_CREATED,2026-08-23T20:55:00,customer,C0657,order_platform
EV-001978,O00674,PICKED_UP,2026-08-23T21:06:34.646676,driver,D073,order_platform
EV-001979,O00674,DELIVERED,2026-08-23T22:01:58.023233,driver,D073,order_platform
EV-001980,O00675,ORDER_CREATED,2026-08-22T21:20:00,customer,C0415,order_platform
EV-001981,O00675,PICKED_UP,2026-08-22T21:33:54.197606,driver,D004,order_platform
EV-001982,O00676,ORDER_CREATED,2026-08-17T13:17:00,customer,C0496,order_platform
EV-001983,O00676,PICKED_UP,2026-08-17T13:45:56.243355,driver,D012,order_platform
EV-001984,O00676,DELIVERED,2026-08-17T14:31:55.386814,driver,D012,order_platform
EV-001985,O00677,ORDER_CREATED,2026-08-15T12:58:00,customer,C0671,order_platform
EV-001986,O00677,PICKED_UP,2026-08-15T13:11:20.351496,driver,D055,order_platform
EV-001987,O00677,DELIVERED,2026-08-15T13:39:30.933555,driver,D055,order_platform
EV-001988,O00678,ORDER_CREATED,2026-08-28T13:48:00,customer,C0075,order_platform
EV-001989,O00678,PICKED_UP,2026-08-28T14:21:34.657910,driver,D113,order_platform
EV-001990,O00678,DELIVERED,2026-08-28T14:55:15.036102,driver,D113,order_platform
EV-001991,O00679,ORDER_CREATED,2026-08-09T12:22:00,customer,C0448,order_platform
EV-001992,O00679,PICKED_UP,2026-08-09T12:45:29.036565,driver,D048,order_platform
EV-001993,O00679,DELIVERED,2026-08-09T13:37:09.813470,driver,D048,order_platform
EV-001994,O00680,ORDER_CREATED,2026-08-22T20:13:00,customer,C0672,order_platform
EV-001995,O00680,PICKED_UP,2026-08-22T20:29:09.376993,driver,D050,order_platform
EV-001996,O00680,DELIVERED,2026-08-22T21:28:36.747943,driver,D050,order_platform
EV-001997,O00681,ORDER_CREATED,2026-08-21T13:08:00,customer,C0375,order_platform
EV-001998,O00681,PICKED_UP,2026-08-21T13:34:46.665969,driver,D064,order_platform
EV-001999,O00681,DELIVERED,2026-08-21T14:19:39.550357,driver,D064,order_platform
EV-002000,O00682,ORDER_CREATED,2026-08-11T19:06:00,customer,C0579,order_platform
