action_id,order_id,customer_id,action_type,action_at,channel
ACT-01577,O01188,C0137,ETA_VIEWED,2026-08-08T14:48:00,mobile_app
ACT-01578,O00487,C0894,ETA_VIEWED,2026-08-24T17:20:00,mobile_app
ACT-01579,O00487,C0894,ETA_VIEWED,2026-08-24T17:29:00,mobile_app
ACT-01580,O00896,C0653,ETA_VIEWED,2026-08-14T12:48:00,mobile_app
ACT-01581,O00896,C0653,ETA_VIEWED,2026-08-14T12:31:00,mobile_app
ACT-01582,O00509,C0519,ETA_VIEWED,2026-08-02T12:57:00,mobile_app
ACT-01583,O00509,C0519,ETA_VIEWED,2026-08-02T12:39:00,mobile_app
ACT-01584,O00418,C0476,ETA_VIEWED,2026-08-16T18:59:00,mobile_app
ACT-01585,O01377,C0099,ETA_VIEWED,2026-08-13T20:57:00,mobile_app
ACT-01586,O01377,C0099,ETA_VIEWED,2026-08-13T20:59:00,mobile_app
ACT-01587,O01377,C0099,ETA_VIEWED,2026-08-13T20:40:00,mobile_app
ACT-01588,O01194,C0775,ETA_VIEWED,2026-08-27T12:11:00,mobile_app
ACT-01589,O01194,C0775,ETA_VIEWED,2026-08-27T12:05:00,mobile_app
ACT-01590,O00112,C0404,ETA_VIEWED,2026-08-09T12:48:00,mobile_app
ACT-01591,O00112,C0404,ETA_VIEWED,2026-08-09T12:41:00,mobile_app
ACT-01592,O01588,C0239,ETA_VIEWED,2026-08-20T18:27:00,mobile_app
ACT-01593,O01588,C0239,ETA_VIEWED,2026-08-20T18:23:00,mobile_app
ACT-01594,O01588,C0239,SUPPORT_OPENED,2026-08-20T19:21:42.427956,mobile_app
ACT-01595,O01009,C0148,ETA_VIEWED,2026-08-22T12:50:00,mobile_app
ACT-01596,O01033,C0069,ETA_VIEWED,2026-08-25T20:48:00,mobile_app
ACT-01597,O01033,C0069,ETA_VIEWED,2026-08-25T20:31:00,mobile_app
ACT-01598,O01033,C0069,ETA_VIEWED,2026-08-25T20:33:00,mobile_app
ACT-01599,O00862,C0067,ETA_VIEWED,2026-08-09T18:35:00,mobile_app
ACT-01600,O00862,C0067,SUPPORT_OPENED,2026-08-09T19:55:18,mobile_app
ACT-01601,O01185,C0881,ETA_VIEWED,2026-08-04T18:46:00,mobile_app
ACT-01602,O01185,C0881,ETA_VIEWED,2026-08-04T18:41:00,mobile_app
ACT-01603,O01185,C0881,SUPPORT_OPENED,2026-08-04T19:47:18,mobile_app
ACT-01604,O00636,C0824,ETA_VIEWED,2026-08-12T18:26:00,mobile_app
ACT-01605,O00636,C0824,ETA_VIEWED,2026-08-12T18:13:00,mobile_app
ACT-01606,O00566,C0857,ETA_VIEWED,2026-08-10T21:51:00,mobile_app
ACT-01607,O00566,C0857,ETA_VIEWED,2026-08-10T21:53:00,mobile_app
ACT-01608,O00366,C0217,ETA_VIEWED,2026-08-05T15:08:00,mobile_app
ACT-01609,O00366,C0217,ETA_VIEWED,2026-08-05T15:10:00,mobile_app
ACT-01610,O00727,C0435,ETA_VIEWED,2026-08-28T21:43:00,mobile_app
ACT-01611,O00727,C0435,ETA_VIEWED,2026-08-28T21:57:00,mobile_app
ACT-01612,O00727,C0435,ETA_VIEWED,2026-08-28T21:59:00,mobile_app
ACT-01613,O01572,C0549,ETA_VIEWED,2026-08-04T18:04:00,mobile_app
ACT-01614,O01572,C0549,ETA_VIEWED,2026-08-04T17:53:00,mobile_app
ACT-01615,O01572,C0549,ETA_VIEWED,2026-08-04T18:07:00,mobile_app
ACT-01616,O01372,C0293,ETA_VIEWED,2026-08-16T17:05:00,mobile_app
ACT-01617,O01372,C0293,ETA_VIEWED,2026-08-16T17:20:00,mobile_app
ACT-01618,O01372,C0293,ETA_VIEWED,2026-08-16T17:26:00,mobile_app
ACT-01619,O01158,C0367,ETA_VIEWED,2026-08-15T19:53:00,mobile_app
ACT-01620,O01158,C0367,ETA_VIEWED,2026-08-15T19:52:00,mobile_app
ACT-01621,O01158,C0367,ETA_VIEWED,2026-08-15T19:57:00,mobile_app
ACT-01622,O01356,C0196,ETA_VIEWED,2026-08-05T16:56:00,mobile_app
ACT-01623,O00644,C0324,ETA_VIEWED,2026-08-24T22:33:00,mobile_app
ACT-01624,O00644,C0324,ETA_VIEWED,2026-08-24T22:36:00,mobile_app
ACT-01625,O01444,C0843,ETA_VIEWED,2026-08-06T13:23:00,mobile_app
ACT-01626,O00554,C0172,ETA_VIEWED,2026-08-06T18:27:00,mobile_app
ACT-01627,O00705,C0359,ETA_VIEWED,2026-08-22T19:37:00,mobile_app
ACT-01628,O00705,C0359,ETA_VIEWED,2026-08-22T19:33:00,mobile_app
ACT-01629,O00705,C0359,ETA_VIEWED,2026-08-22T19:37:00,mobile_app
ACT-01630,O00253,C0153,ETA_VIEWED,2026-08-06T18:22:00,mobile_app
ACT-01631,O00253,C0153,ETA_VIEWED,2026-08-06T18:34:00,mobile_app
ACT-01632,O00018,C0886,ETA_VIEWED,2026-08-24T13:51:00,mobile_app
ACT-01633,O00252,C0310,ETA_VIEWED,2026-08-11T19:07:00,mobile_app
ACT-01634,O00252,C0310,ETA_VIEWED,2026-08-11T19:16:00,mobile_app
ACT-01635,O00572,C0633,ETA_VIEWED,2026-08-16T21:04:00,mobile_app
ACT-01636,O00572,C0633,ETA_VIEWED,2026-08-16T20:49:00,mobile_app
ACT-01637,O01439,C0498,ETA_VIEWED,2026-08-03T11:50:00,mobile_app
ACT-01638,O01439,C0498,ETA_VIEWED,2026-08-03T12:01:00,mobile_app
ACT-01639,O00097,C0561,ETA_VIEWED,2026-08-26T20:05:00,mobile_app
ACT-01640,O00097,C0561,ETA_VIEWED,2026-08-26T19:47:00,mobile_app
ACT-01641,O00471,C0099,ETA_VIEWED,2026-08-07T17:04:00,mobile_app
ACT-01642,O00471,C0099,ETA_VIEWED,2026-08-07T17:12:00,mobile_app
ACT-01643,O00916,C0082,ETA_VIEWED,2026-08-02T18:55:00,mobile_app
ACT-01644,O00916,C0082,SUPPORT_OPENED,2026-08-02T20:01:36,mobile_app
ACT-01645,O01110,C0155,ETA_VIEWED,2026-08-24T19:36:00,mobile_app
ACT-01646,O01110,C0155,ETA_VIEWED,2026-08-24T19:45:00,mobile_app
ACT-01647,O01110,C0155,ETA_VIEWED,2026-08-24T19:54:00,mobile_app
ACT-01648,O01442,C0024,ETA_VIEWED,2026-08-16T11:09:00,mobile_app
ACT-01649,O01442,C0024,ETA_VIEWED,2026-08-16T11:28:00,mobile_app
ACT-01650,O01442,C0024,ETA_VIEWED,2026-08-16T11:29:00,mobile_app
ACT-01651,O00675,C0415,ETA_VIEWED,2026-08-22T21:24:00,mobile_app
ACT-01652,O00129,C0495,ETA_VIEWED,2026-08-12T12:59:00,mobile_app
ACT-01653,O00539,C0221,ETA_VIEWED,2026-08-06T14:57:00,mobile_app
ACT-01654,O00539,C0221,ETA_VIEWED,2026-08-06T14:53:00,mobile_app
ACT-01655,O00539,C0221,ETA_VIEWED,2026-08-06T14:55:00,mobile_app
ACT-01656,O00539,C0221,CANCEL_ATTEMPTED,2026-08-06T16:04:26.914278,mobile_app
ACT-01657,O01338,C0327,ETA_VIEWED,2026-08-05T15:12:00,mobile_app
ACT-01658,O01338,C0327,ETA_VIEWED,2026-08-05T15:17:00,mobile_app
ACT-01659,O01338,C0327,ETA_VIEWED,2026-08-05T15:22:00,mobile_app
ACT-01660,O01338,C0327,SUPPORT_OPENED,2026-08-05T16:34:48,mobile_app
ACT-01661,O01338,C0327,CANCEL_ATTEMPTED,2026-08-05T16:28:48,mobile_app
ACT-01662,O00380,C0536,ETA_VIEWED,2026-08-16T19:21:00,mobile_app
ACT-01663,O00380,C0536,ETA_VIEWED,2026-08-16T19:25:00,mobile_app
ACT-01664,O00380,C0536,ETA_VIEWED,2026-08-16T19:15:00,mobile_app
ACT-01665,O00506,C0274,ETA_VIEWED,2026-08-08T19:16:00,mobile_app
ACT-01666,O00506,C0274,ETA_VIEWED,2026-08-08T19:07:00,mobile_app
ACT-01667,O00482,C0093,ETA_VIEWED,2026-08-13T19:13:00,mobile_app
ACT-01668,O00482,C0093,ETA_VIEWED,2026-08-13T19:13:00,mobile_app
ACT-01669,O01261,C0821,ETA_VIEWED,2026-08-13T19:35:00,mobile_app
ACT-01670,O00162,C0348,ETA_VIEWED,2026-08-26T17:59:00,mobile_app
ACT-01671,O00162,C0348,ETA_VIEWED,2026-08-26T18:02:00,mobile_app
ACT-01672,O01391,C0408,ETA_VIEWED,2026-08-17T20:03:00,mobile_app
ACT-01673,O01332,C0585,ETA_VIEWED,2026-08-01T19:58:00,mobile_app
ACT-01674,O01332,C0585,ETA_VIEWED,2026-08-01T19:46:00,mobile_app
ACT-01675,O00279,C0648,ETA_VIEWED,2026-08-23T21:12:00,mobile_app
ACT-01676,O00279,C0648,ETA_VIEWED,2026-08-23T21:16:00,mobile_app
ACT-01677,O00279,C0648,ETA_VIEWED,2026-08-23T21:12:00,mobile_app
ACT-01678,O01106,C0268,ETA_VIEWED,2026-08-23T18:57:00,mobile_app
ACT-01679,O01106,C0268,ETA_VIEWED,2026-08-23T19:07:00,mobile_app
ACT-01680,O01106,C0268,ETA_VIEWED,2026-08-23T19:13:00,mobile_app
ACT-01681,O01106,C0268,CANCEL_ATTEMPTED,2026-08-23T19:48:53.750429,mobile_app
ACT-01682,O00598,C0700,ETA_VIEWED,2026-08-01T19:48:00,mobile_app
ACT-01683,O00598,C0700,ETA_VIEWED,2026-08-01T19:40:00,mobile_app
ACT-01684,O00598,C0700,ETA_VIEWED,2026-08-01T19:35:00,mobile_app
ACT-01685,O00041,C0008,ETA_VIEWED,2026-08-01T12:11:00,mobile_app
ACT-01686,O00041,C0008,ETA_VIEWED,2026-08-01T11:58:00,mobile_app
ACT-01687,O00041,C0008,ETA_VIEWED,2026-08-01T11:57:00,mobile_app
ACT-01688,O00882,C0155,ETA_VIEWED,2026-08-26T19:29:00,mobile_app
ACT-01689,O00882,C0155,ETA_VIEWED,2026-08-26T19:48:00,mobile_app
ACT-01690,O01488,C0694,ETA_VIEWED,2026-08-10T13:31:00,mobile_app
ACT-01691,O01488,C0694,ETA_VIEWED,2026-08-10T13:12:00,mobile_app
ACT-01692,O01178,C0581,ETA_VIEWED,2026-08-27T22:25:00,mobile_app
ACT-01693,O01178,C0581,ETA_VIEWED,2026-08-27T22:36:00,mobile_app
ACT-01694,O01178,C0581,ETA_VIEWED,2026-08-27T22:35:00,mobile_app
ACT-01695,O01401,C0598,ETA_VIEWED,2026-08-18T14:49:00,mobile_app
ACT-01696,O01401,C0598,ETA_VIEWED,2026-08-18T14:51:00,mobile_app
ACT-01697,O00398,C0225,ETA_VIEWED,2026-08-24T00:01:00,mobile_app
ACT-01698,O00398,C0225,ETA_VIEWED,2026-08-24T00:11:00,mobile_app
ACT-01699,O01484,C0282,ETA_VIEWED,2026-08-08T19:58:00,mobile_app
ACT-01700,O01484,C0282,ETA_VIEWED,2026-08-08T19:55:00,mobile_app
ACT-01701,O00957,C0167,ETA_VIEWED,2026-08-04T21:19:00,mobile_app
ACT-01702,O00957,C0167,ETA_VIEWED,2026-08-04T21:34:00,mobile_app
ACT-01703,O00957,C0167,ETA_VIEWED,2026-08-04T21:21:00,mobile_app
ACT-01704,O01040,C0601,ETA_VIEWED,2026-08-01T19:17:00,mobile_app
ACT-01705,O01040,C0601,ETA_VIEWED,2026-08-01T19:13:00,mobile_app
ACT-01706,O00558,C0391,ETA_VIEWED,2026-08-24T18:55:00,mobile_app
ACT-01707,O00558,C0391,ETA_VIEWED,2026-08-24T19:00:00,mobile_app
ACT-01708,O00830,C0553,ETA_VIEWED,2026-08-25T23:25:00,mobile_app
ACT-01709,O00830,C0553,ETA_VIEWED,2026-08-25T23:33:00,mobile_app
ACT-01710,O00830,C0553,ETA_VIEWED,2026-08-25T23:27:00,mobile_app
ACT-01711,O00375,C0707,ETA_VIEWED,2026-08-07T23:09:00,mobile_app
ACT-01712,O00375,C0707,ETA_VIEWED,2026-08-07T23:06:00,mobile_app
ACT-01713,O00375,C0707,ETA_VIEWED,2026-08-07T23:00:00,mobile_app
ACT-01714,O01413,C0356,ETA_VIEWED,2026-08-23T20:18:00,mobile_app
ACT-01715,O01413,C0356,ETA_VIEWED,2026-08-23T20:17:00,mobile_app
ACT-01716,O01161,C0551,ETA_VIEWED,2026-08-07T12:57:00,mobile_app
ACT-01717,O01161,C0551,ETA_VIEWED,2026-08-07T12:45:00,mobile_app
ACT-01718,O01538,C0029,ETA_VIEWED,2026-08-23T12:14:00,mobile_app
ACT-01719,O01538,C0029,ETA_VIEWED,2026-08-23T12:24:00,mobile_app
ACT-01720,O01538,C0029,ETA_VIEWED,2026-08-23T12:18:00,mobile_app
ACT-01721,O00746,C0834,ETA_VIEWED,2026-08-22T17:14:00,mobile_app
ACT-01722,O00746,C0834,ETA_VIEWED,2026-08-22T17:16:00,mobile_app
ACT-01723,O00746,C0834,ETA_VIEWED,2026-08-22T17:05:00,mobile_app
ACT-01724,O00047,C0285,ETA_VIEWED,2026-08-22T15:43:00,mobile_app
ACT-01725,O00047,C0285,ETA_VIEWED,2026-08-22T15:33:00,mobile_app
ACT-01726,O00047,C0285,SUPPORT_OPENED,2026-08-22T16:51:39.750546,mobile_app
ACT-01727,O01562,C0090,ETA_VIEWED,2026-08-15T11:30:00,mobile_app
ACT-01728,O00146,C0031,ETA_VIEWED,2026-08-08T00:16:00,mobile_app
ACT-01729,O00146,C0031,ETA_VIEWED,2026-08-08T00:08:00,mobile_app
ACT-01730,O00146,C0031,ETA_VIEWED,2026-08-08T00:20:00,mobile_app
ACT-01731,O01354,C0506,ETA_VIEWED,2026-08-25T13:32:00,mobile_app
ACT-01732,O01354,C0506,ETA_VIEWED,2026-08-25T13:20:00,mobile_app
ACT-01733,O01354,C0506,ETA_VIEWED,2026-08-25T13:40:00,mobile_app
ACT-01734,O01477,C0037,ETA_VIEWED,2026-08-20T14:03:00,mobile_app
ACT-01735,O01477,C0037,ETA_VIEWED,2026-08-20T13:58:00,mobile_app
ACT-01736,O01477,C0037,ETA_VIEWED,2026-08-20T14:03:00,mobile_app
ACT-01737,O00161,C0436,ETA_VIEWED,2026-08-28T18:56:00,mobile_app
ACT-01738,O01236,C0215,ETA_VIEWED,2026-08-28T18:11:00,mobile_app
ACT-01739,O01236,C0215,ETA_VIEWED,2026-08-28T17:56:00,mobile_app
ACT-01740,O00470,C0897,ETA_VIEWED,2026-08-08T16:40:00,mobile_app
ACT-01741,O00470,C0897,ETA_VIEWED,2026-08-08T16:43:00,mobile_app
ACT-01742,O01480,C0362,ETA_VIEWED,2026-08-04T16:04:00,mobile_app
ACT-01743,O01480,C0362,ETA_VIEWED,2026-08-04T16:02:00,mobile_app
ACT-01744,O00373,C0349,ETA_VIEWED,2026-08-02T19:07:00,mobile_app
ACT-01745,O00100,C0485,ETA_VIEWED,2026-08-18T23:19:00,mobile_app
ACT-01746,O00224,C0843,ETA_VIEWED,2026-08-03T18:40:00,mobile_app
ACT-01747,O00224,C0843,ETA_VIEWED,2026-08-03T18:30:00,mobile_app
ACT-01748,O00224,C0843,ETA_VIEWED,2026-08-03T18:42:00,mobile_app
ACT-01749,O01584,C0313,ETA_VIEWED,2026-08-22T20:59:00,mobile_app
ACT-01750,O00612,C0519,ETA_VIEWED,2026-08-16T18:25:00,mobile_app
ACT-01751,O00612,C0519,ETA_VIEWED,2026-08-16T18:33:00,mobile_app
ACT-01752,O00130,C0783,ETA_VIEWED,2026-08-15T21:12:00,mobile_app
ACT-01753,O01323,C0084,ETA_VIEWED,2026-08-10T12:38:00,mobile_app
ACT-01754,O01323,C0084,ETA_VIEWED,2026-08-10T12:40:00,mobile_app
ACT-01755,O01323,C0084,ETA_VIEWED,2026-08-10T12:25:00,mobile_app
ACT-01756,O01323,C0084,SUPPORT_OPENED,2026-08-10T13:49:36,mobile_app
ACT-01757,O00970,C0200,ETA_VIEWED,2026-08-22T21:58:00,mobile_app
ACT-01758,O00970,C0200,ETA_VIEWED,2026-08-22T22:01:00,mobile_app
ACT-01759,O00970,C0200,SUPPORT_OPENED,2026-08-22T22:57:59.517811,mobile_app
ACT-01760,O00232,C0384,ETA_VIEWED,2026-08-18T18:56:00,mobile_app
ACT-01761,O00894,C0875,ETA_VIEWED,2026-08-14T11:31:00,mobile_app
ACT-01762,O00289,C0796,ETA_VIEWED,2026-08-23T11:21:00,mobile_app
ACT-01763,O00289,C0796,ETA_VIEWED,2026-08-23T11:31:00,mobile_app
ACT-01764,O00289,C0796,ETA_VIEWED,2026-08-23T11:23:00,mobile_app
ACT-01765,O00757,C0785,ETA_VIEWED,2026-08-22T17:40:00,mobile_app
ACT-01766,O00757,C0785,ETA_VIEWED,2026-08-22T17:39:00,mobile_app
ACT-01767,O00206,C0691,ETA_VIEWED,2026-08-24T15:26:00,mobile_app
ACT-01768,O01341,C0478,ETA_VIEWED,2026-08-09T17:31:00,mobile_app
ACT-01769,O01341,C0478,ETA_VIEWED,2026-08-09T17:21:00,mobile_app
ACT-01770,O01341,C0478,ETA_VIEWED,2026-08-09T17:38:00,mobile_app
ACT-01771,O01212,C0807,ETA_VIEWED,2026-08-01T11:34:00,mobile_app
ACT-01772,O01212,C0807,ETA_VIEWED,2026-08-01T11:38:00,mobile_app
ACT-01773,O01212,C0807,ETA_VIEWED,2026-08-01T11:46:00,mobile_app
ACT-01774,O01212,C0807,SUPPORT_OPENED,2026-08-01T13:02:36,mobile_app
ACT-01775,O00630,C0348,ETA_VIEWED,2026-08-06T19:39:00,mobile_app
ACT-01776,O00630,C0348,ETA_VIEWED,2026-08-06T19:53:00,mobile_app
ACT-01777,O00630,C0348,ETA_VIEWED,2026-08-06T19:49:00,mobile_app
ACT-01778,O00163,C0251,ETA_VIEWED,2026-08-10T19:11:00,mobile_app
ACT-01779,O00163,C0251,ETA_VIEWED,2026-08-10T19:12:00,mobile_app
ACT-01780,O00163,C0251,ETA_VIEWED,2026-08-10T19:09:00,mobile_app
ACT-01781,O01345,C0161,ETA_VIEWED,2026-08-02T19:18:00,mobile_app
ACT-01782,O01345,C0161,ETA_VIEWED,2026-08-02T19:16:00,mobile_app
ACT-01783,O01345,C0161,ETA_VIEWED,2026-08-02T19:21:00,mobile_app
ACT-01784,O00668,C0839,ETA_VIEWED,2026-08-09T18:18:00,mobile_app
ACT-01785,O00668,C0839,ETA_VIEWED,2026-08-09T18:31:00,mobile_app
ACT-01786,O01339,C0604,ETA_VIEWED,2026-08-20T19:31:00,mobile_app
ACT-01787,O01339,C0604,ETA_VIEWED,2026-08-20T19:10:00,mobile_app
ACT-01788,O01339,C0604,ETA_VIEWED,2026-08-20T19:32:00,mobile_app
ACT-01789,O01390,C0499,ETA_VIEWED,2026-08-15T19:19:00,mobile_app
ACT-01790,O00742,C0474,ETA_VIEWED,2026-08-18T18:34:00,mobile_app
ACT-01791,O01565,C0671,ETA_VIEWED,2026-08-21T21:46:00,mobile_app
ACT-01792,O01600,C0107,ETA_VIEWED,2026-08-27T18:30:00,mobile_app
ACT-01793,O00499,C0277,ETA_VIEWED,2026-08-26T21:00:00,mobile_app
ACT-01794,O00499,C0277,ETA_VIEWED,2026-08-26T21:11:00,mobile_app
ACT-01795,O01008,C0027,ETA_VIEWED,2026-08-02T15:53:00,mobile_app
ACT-01796,O00533,C0095,ETA_VIEWED,2026-08-14T16:21:00,mobile_app
ACT-01797,O00533,C0095,ETA_VIEWED,2026-08-14T16:17:00,mobile_app
ACT-01798,O00533,C0095,SUPPORT_OPENED,2026-08-14T17:04:11.129602,mobile_app
ACT-01799,O00763,C0790,ETA_VIEWED,2026-08-18T19:37:00,mobile_app
ACT-01800,O00763,C0790,ETA_VIEWED,2026-08-18T19:32:00,mobile_app
ACT-01801,O00453,C0546,ETA_VIEWED,2026-08-26T22:24:00,mobile_app
ACT-01802,O00453,C0546,ETA_VIEWED,2026-08-26T22:08:00,mobile_app
ACT-01803,O00522,C0748,ETA_VIEWED,2026-08-16T20:14:00,mobile_app
ACT-01804,O01154,C0561,ETA_VIEWED,2026-08-06T21:13:00,mobile_app
ACT-01805,O01154,C0561,ETA_VIEWED,2026-08-06T20:53:00,mobile_app
ACT-01806,O01095,C0894,ETA_VIEWED,2026-08-10T19:36:00,mobile_app
ACT-01807,O00703,C0740,ETA_VIEWED,2026-08-20T18:32:00,mobile_app
ACT-01808,O00703,C0740,ETA_VIEWED,2026-08-20T18:22:00,mobile_app
ACT-01809,O01259,C0267,ETA_VIEWED,2026-08-17T17:33:00,mobile_app
ACT-01810,O00794,C0613,ETA_VIEWED,2026-08-13T14:34:00,mobile_app
ACT-01811,O00794,C0613,ETA_VIEWED,2026-08-13T14:34:00,mobile_app
ACT-01812,O00999,C0845,ETA_VIEWED,2026-08-28T14:19:00,mobile_app
ACT-01813,O00999,C0845,ETA_VIEWED,2026-08-28T14:05:00,mobile_app
ACT-01814,O00999,C0845,ETA_VIEWED,2026-08-28T14:05:00,mobile_app
ACT-01815,O00888,C0774,ETA_VIEWED,2026-08-08T12:55:00,mobile_app
ACT-01816,O01571,C0536,ETA_VIEWED,2026-08-26T18:58:00,mobile_app
ACT-01817,O01571,C0536,ETA_VIEWED,2026-08-26T19:01:00,mobile_app
ACT-01818,O00364,C0394,ETA_VIEWED,2026-08-12T17:58:00,mobile_app
ACT-01819,O00364,C0394,SUPPORT_OPENED,2026-08-12T19:04:11.775703,mobile_app
ACT-01820,O01408,C0499,ETA_VIEWED,2026-08-10T22:32:00,mobile_app
ACT-01821,O01408,C0499,ETA_VIEWED,2026-08-10T22:34:00,mobile_app
ACT-01822,O01547,C0877,ETA_VIEWED,2026-08-13T20:20:00,mobile_app
ACT-01823,O01547,C0877,ETA_VIEWED,2026-08-13T20:15:00,mobile_app
ACT-01824,O00312,C0056,ETA_VIEWED,2026-08-22T23:38:00,mobile_app
ACT-01825,O00861,C0183,ETA_VIEWED,2026-08-03T23:12:00,mobile_app
ACT-01826,O00861,C0183,ETA_VIEWED,2026-08-03T23:19:00,mobile_app
ACT-01827,O00861,C0183,ETA_VIEWED,2026-08-03T23:17:00,mobile_app
ACT-01828,O00186,C0099,ETA_VIEWED,2026-08-07T21:32:00,mobile_app
ACT-01829,O00186,C0099,ETA_VIEWED,2026-08-07T21:30:00,mobile_app
ACT-01830,O00646,C0468,ETA_VIEWED,2026-08-24T14:43:00,mobile_app
ACT-01831,O00646,C0468,ETA_VIEWED,2026-08-24T14:54:00,mobile_app
ACT-01832,O00263,C0511,ETA_VIEWED,2026-08-18T17:52:00,mobile_app
ACT-01833,O00263,C0511,ETA_VIEWED,2026-08-18T17:31:00,mobile_app
ACT-01834,O00263,C0511,ETA_VIEWED,2026-08-18T17:32:00,mobile_app
ACT-01835,O01114,C0352,ETA_VIEWED,2026-08-28T15:40:00,mobile_app
ACT-01836,O01114,C0352,ETA_VIEWED,2026-08-28T15:38:00,mobile_app
ACT-01837,O01114,C0352,ETA_VIEWED,2026-08-28T15:34:00,mobile_app
ACT-01838,O00141,C0168,ETA_VIEWED,2026-08-27T13:12:00,mobile_app
ACT-01839,O01456,C0207,ETA_VIEWED,2026-08-18T22:15:00,mobile_app
ACT-01840,O00642,C0072,ETA_VIEWED,2026-08-05T18:44:00,mobile_app
ACT-01841,O00642,C0072,ETA_VIEWED,2026-08-05T19:04:00,mobile_app
ACT-01842,O00878,C0815,ETA_VIEWED,2026-08-07T15:34:00,mobile_app
ACT-01843,O00878,C0815,ETA_VIEWED,2026-08-07T15:14:00,mobile_app
ACT-01844,O00476,C0889,ETA_VIEWED,2026-08-04T18:41:00,mobile_app
ACT-01845,O00476,C0889,ETA_VIEWED,2026-08-04T18:42:00,mobile_app
ACT-01846,O01084,C0823,ETA_VIEWED,2026-08-06T13:14:00,mobile_app
ACT-01847,O01084,C0823,ETA_VIEWED,2026-08-06T13:25:00,mobile_app
ACT-01848,O00990,C0637,ETA_VIEWED,2026-08-19T22:02:00,mobile_app
ACT-01849,O00990,C0637,ETA_VIEWED,2026-08-19T21:54:00,mobile_app
ACT-01850,O00990,C0637,ETA_VIEWED,2026-08-19T21:44:00,mobile_app
ACT-01851,O00103,C0389,ETA_VIEWED,2026-08-22T20:18:00,mobile_app
ACT-01852,O00103,C0389,ETA_VIEWED,2026-08-22T20:38:00,mobile_app
ACT-01853,O01429,C0474,ETA_VIEWED,2026-08-15T23:12:00,mobile_app
ACT-01854,O01429,C0474,ETA_VIEWED,2026-08-15T23:06:00,mobile_app
ACT-01855,O01429,C0474,ETA_VIEWED,2026-08-15T23:15:00,mobile_app
ACT-01856,O00358,C0207,ETA_VIEWED,2026-08-28T21:08:00,mobile_app
ACT-01857,O00358,C0207,ETA_VIEWED,2026-08-28T21:17:00,mobile_app
ACT-01858,O00504,C0716,ETA_VIEWED,2026-08-20T19:20:00,mobile_app
ACT-01859,O00504,C0716,ETA_VIEWED,2026-08-20T19:25:00,mobile_app
ACT-01860,O00222,C0118,ETA_VIEWED,2026-08-17T20:42:00,mobile_app
ACT-01861,O00222,C0118,ETA_VIEWED,2026-08-17T20:53:00,mobile_app
ACT-01862,O01558,C0629,ETA_VIEWED,2026-08-20T19:14:00,mobile_app
ACT-01863,O01558,C0629,ETA_VIEWED,2026-08-20T19:24:00,mobile_app
ACT-01864,O01291,C0301,ETA_VIEWED,2026-08-01T11:38:00,mobile_app
ACT-01865,O01291,C0301,ETA_VIEWED,2026-08-01T11:41:00,mobile_app
ACT-01866,O01291,C0301,SUPPORT_OPENED,2026-08-01T12:47:36,mobile_app
ACT-01867,O01483,C0731,ETA_VIEWED,2026-08-11T21:26:00,mobile_app
ACT-01868,O01483,C0731,ETA_VIEWED,2026-08-11T21:27:00,mobile_app
ACT-01869,O01483,C0731,ETA_VIEWED,2026-08-11T21:28:00,mobile_app
ACT-01870,O00158,C0119,ETA_VIEWED,2026-08-02T14:19:00,mobile_app
ACT-01871,O00319,C0318,ETA_VIEWED,2026-08-14T18:29:00,mobile_app
ACT-01872,O00319,C0318,ETA_VIEWED,2026-08-14T18:27:00,mobile_app
ACT-01873,O00769,C0318,ETA_VIEWED,2026-08-10T13:10:00,mobile_app
ACT-01874,O00858,C0528,ETA_VIEWED,2026-08-02T19:11:00,mobile_app
ACT-01875,O00858,C0528,ETA_VIEWED,2026-08-02T19:10:00,mobile_app
ACT-01876,O00858,C0528,ETA_VIEWED,2026-08-02T18:56:00,mobile_app
ACT-01877,O00869,C0519,ETA_VIEWED,2026-08-09T21:11:00,mobile_app
ACT-01878,O00869,C0519,ETA_VIEWED,2026-08-09T21:15:00,mobile_app
ACT-01879,O00869,C0519,ETA_VIEWED,2026-08-09T20:57:00,mobile_app
ACT-01880,O00209,C0711,ETA_VIEWED,2026-08-15T13:07:00,mobile_app
ACT-01881,O00209,C0711,ETA_VIEWED,2026-08-15T12:56:00,mobile_app
ACT-01882,O00937,C0889,ETA_VIEWED,2026-08-28T23:45:00,mobile_app
ACT-01883,O00937,C0889,ETA_VIEWED,2026-08-28T23:56:00,mobile_app
ACT-01884,O00937,C0889,ETA_VIEWED,2026-08-28T23:55:00,mobile_app
ACT-01885,O00831,C0880,ETA_VIEWED,2026-08-25T18:15:00,mobile_app
ACT-01886,O01331,C0744,ETA_VIEWED,2026-08-28T23:33:00,mobile_app
ACT-01887,O01331,C0744,ETA_VIEWED,2026-08-28T23:45:00,mobile_app
ACT-01888,O00772,C0833,ETA_VIEWED,2026-08-10T18:55:00,mobile_app
ACT-01889,O00772,C0833,ETA_VIEWED,2026-08-10T19:14:00,mobile_app
ACT-01890,O00772,C0833,ETA_VIEWED,2026-08-10T19:00:00,mobile_app
ACT-01891,O00007,C0875,ETA_VIEWED,2026-08-14T11:56:00,mobile_app
ACT-01892,O01113,C0411,ETA_VIEWED,2026-08-01T18:16:00,mobile_app
